,cik_str,ticker,title
579,1513845,YNDX,Yandex N.V.
580,1764925,WORK,"Slack Technologies, Inc."
581,1650107,CCEP,COCA-COLA EUROPEAN PARTNERS plc
582,1353283,SPLK,SPLUNK INC
583,1033767,UMC,UNITED MICROELECTRONICS CORP
584,1787425,XP,XP Inc.
585,1047862,ED,CONSOLIDATED EDISON INC
586,1404655,HUBS,HUBSPOT INC
587,924613,NOK,NOKIA CORP
588,1038683,RYAAY,RYANAIR HOLDINGS PLC
589,1659166,FTV,Fortive Corp
590,936340,DTE,DTE ENERGY CO
591,733099,RCI,ROGERS COMMUNICATIONS INC
592,726728,O,REALTY INCOME CORP
593,1754301,FOXA,Fox Corp
594,21076,CLX,CLOROX CO /DE/
595,1396009,VMC,Vulcan Materials CO
596,1120193,NDAQ,"NASDAQ, INC."
597,884887,RCL,ROYAL CARIBBEAN CRUISES LTD
598,1385867,COUP,Coupa Software Inc
599,1446641,MTSFY,Mitsui Fudosan Co Ltd
600,1820953,AFRM,"Affirm Holdings, Inc."
601,63754,MKC,MCCORMICK & CO INC
602,895564,BAESY,BAE SYSTEMS PLC /FI/
603,1517231,SSMXY,Sysmex Corporation/ADR
604,1544613,OTSKY,"Otsuka Holdings Co., Ltd./ADR"
605,1436740,FOJCY,Fortum OYJ
606,889132,PKX,POSCO
607,1402057,CDW,CDW Corp
608,1477333,NET,"Cloudflare, Inc."
609,1590955,PAYC,"Paycom Software, Inc."
610,1035443,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC."
611,1448613,SVNLY,Svenska Handelsbanken AB
612,1179029,GBERY,GEBERIT AG
613,1069347,SGSOY,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI
614,1191334,CNCN,Chun Can Capital Group
615,1463101,ENPH,"Enphase Energy, Inc."
616,1450682,TLPFY,Teleperformance SA / ADR
617,1014473,VRSN,VERISIGN INC/CA
618,1434265,GMAB,GENMAB A/S
619,1810997,XPEV,XPENG INC.
620,1124140,EXAS,EXACT SCIENCES CORP
621,1604982,SBHMY,Sino Biopharmaceutical Limited/ADR
622,1263521,SZKMY,SUZUKI MOTOR CORP
623,1445156,ZTCOY,ZTE CORP
624,1004980,PCG,PG&E Corp
625,106040,WDC,WESTERN DIGITAL CORP
626,1067701,URI,"UNITED RENTALS, INC."
627,1596532,ANET,"Arista Networks, Inc."
628,1352010,EPAM,"EPAM Systems, Inc."
629,1276187,ET,Energy Transfer LP
630,1039684,OKE,ONEOK INC /NEW/
631,1441816,MDB,"MongoDB, Inc."
632,1800227,IAC,IAC/InterActiveCorp
633,827052,EIX,EDISON INTERNATIONAL
634,1140859,ABC,AMERISOURCEBERGEN CORP
635,922224,PPL,PPL Corp
636,1722401,THLLY,Thales S.A./ADR
637,916076,MLM,MARTIN MARIETTA MATERIALS INC
638,804753,CERN,CERNER Corp
639,1553473,HAITY,"Haitong Securities Co., LTD/ADR"
640,51434,IP,INTERNATIONAL PAPER CO /NEW/
641,4447,HES,HESS CORP
642,1768259,GSX,GSX Techedu Inc.
643,946581,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC
644,1722608,IQ,"iQIYI, Inc."
645,1456346,FNV,FRANCO NEVADA Corp
646,1640117,SMNNY,Shimano Inc./ADR
647,1511737,UI,Ubiquiti Inc.
648,1070304,IX,ORIX CORP
649,73124,NTRS,NORTHERN TRUST CORP
650,1191255,CHA,CHINA TELECOM CORP LTD
651,1791706,LI,Li Auto Inc.
652,1492426,HZNP,Horizon Therapeutics Public Ltd Co
653,33185,EFX,EQUIFAX INC
654,1333141,FMS,Fresenius Medical Care AG & Co. KGaA
655,1759509,LYFT,"Lyft, Inc."
656,277135,GWW,"W.W. GRAINGER, INC."
657,1445161,CICOY,"COSCO SHIPPING Holdings Co., Ltd./ADR"
658,97210,TER,"TERADYNE, INC"
659,1567094,CNHI,CNH Industrial N.V.
660,1281761,RF,REGIONS FINANCIAL CORP
661,36270,MTB,M&T BANK CORP
662,1474735,GNRC,GENERAC HOLDINGS INC.
663,1335258,LYV,"Live Nation Entertainment, Inc."
664,91576,KEY,KEYCORP /NEW/
665,740260,VTR,"Ventas, Inc."
666,1590895,CZR,"Caesars Entertainment, Inc."
667,105770,WST,WEST PHARMACEUTICAL SERVICES INC
668,3124,AKZOY,AKZO NOBEL NV
669,1550635,CGHLY,China Gas Holdings LTD/ADR
670,45012,HAL,HALLIBURTON CO
671,1170010,KMX,CARMAX INC
672,1383650,CQP,"Cheniere Energy Partners, L.P."
673,1740915,FTCH,Farfetch Ltd
674,55067,K,KELLOGG CO
675,1062066,ALSMY,ALSTOM
676,1699150,IR,Ingersoll Rand Inc.
677,1546084,ZLIOY,"Zoomlion Heavy Industry Science & Technology Co., Ltd./ADR"
678,1754581,FUTU,Futu Holdings Ltd
679,1618756,QSR,Restaurant Brands International Inc.
680,1604778,QRVO,"Qorvo, Inc."
681,1454175,FANDY,FirstRand Ltd / ADR
682,1278021,MKTX,MARKETAXESS HOLDINGS INC
683,1061574,GIB,CGI INC
684,313927,CHD,CHURCH & DWIGHT CO INC /DE/
685,789570,MGM,MGM Resorts International
686,1246135,RNECY,NEC ELECTRONICS CORP
687,759944,CFG,CITIZENS FINANCIAL GROUP INC/RI
688,1645590,HPE,Hewlett Packard Enterprise Co
689,1403568,ULTA,"Ulta Beauty, Inc."
690,1770787,TXG,"10x Genomics, Inc."
691,54480,KSU,KANSAS CITY SOUTHERN
692,96943,TFX,TELEFLEX INC
693,874766,HIG,"HARTFORD FINANCIAL SERVICES GROUP, INC."
694,711404,COO,"COOPER COMPANIES, INC."
695,1794515,ZI,ZoomInfo Technologies Inc.
696,864749,TRMB,TRIMBLE INC.
697,73309,NUE,NUCOR CORP
698,859737,HOLX,HOLOGIC INC
699,1290640,UCBJY,UCB S.A.
700,1438571,FRRVY,CINTRA Concesiones de Infraestructuras
701,1319161,WMG,Warner Music Group Corp.
702,1596783,CTLT,"Catalent, Inc."
703,921738,PENN,PENN NATIONAL GAMING INC
704,1526125,GDS,GDS Holdings Ltd
705,1666175,FTS,Fortis Inc.
706,1163653,NMR,NOMURA HOLDINGS INC
707,1712807,PAGS,PagSeguro Digital Ltd.
708,29905,DOV,DOVER Corp
709,1524472,XYL,Xylem Inc.
710,1535628,CAIXY,CaixaBank/ADR
711,1072670,IMBBY,IMPERIAL TOBACCO GROUP PLC
712,916365,TSCO,TRACTOR SUPPLY CO /DE/
713,1002910,AEE,AMEREN CORP
714,940944,DRI,DARDEN RESTAURANTS INC
715,1137789,STX,Seagate Technology plc
716,1748790,AMCR,Amcor plc
717,874761,AES,AES CORP
718,1031296,FE,FIRSTENERGY CORP
719,1576789,WIX,Wix.com Ltd.
720,860731,TYL,TYLER TECHNOLOGIES INC
721,1179493,NRILY,NOMURA RESEARCH INSTITUTE LTD
722,1811414,QS,QuantumScape Corp
723,1747748,XM,Qualtrics International Inc.
724,1001082,DISH,DISH Network CORP
725,909327,SUZ,Suzano S.A.
726,1032975,LOGI,LOGITECH INTERNATIONAL S.A.
727,65984,ETR,ENTERGY CORP /DE/
728,3570,LNG,"Cheniere Energy, Inc."
729,1113866,CHU,CHINA UNICOM (HONG KONG) Ltd
730,100517,UAL,"United Airlines Holdings, Inc."
731,920522,ESS,"ESSEX PROPERTY TRUST, INC."
732,1131345,NVZMY,NOVOZYMES AS/FI
733,1454948,XNGSY,ENN Energy Holdings Ltd / ADR
734,915913,ALB,ALBEMARLE CORP
735,1809519,GDRX,"GoodRx Holdings, Inc."
736,23217,CAG,CONAGRA BRANDS INC.
737,845982,SNN,SMITH & NEPHEW PLC
738,12208,BIO,"BIO-RAD LABORATORIES, INC."
739,1178670,ALNY,"ALNYLAM PHARMACEUTICALS, INC."
740,1402436,SSNC,SS&C Technologies Holdings Inc
741,1579298,BURL,"Burlington Stores, Inc."
742,1463172,ZEN,"Zendesk, Inc."
743,1446747,PPCCY,PICC Property & Casualty Co Ltd
744,1792044,VTRS,Viatris Inc
745,1560385,LSXMA,Liberty Media Corp
746,1145197,PODD,INSULET CORP
747,879169,INCY,INCYTE CORP
748,49938,IMO,IMPERIAL OIL LTD
749,926042,TTM,TATA MOTORS LTD/FI
750,1437771,SNMRY,Snam Rete Gas SpA
751,1801169,OPEN,Opendoor Technologies Inc.
752,1169870,TLSNY,TELIA Co AB
753,1552033,TRU,TransUnion
754,1000697,WAT,WATERS CORP /DE/
755,1400691,HDELY,HeidelbergCement AG
756,906163,NVR,NVR INC
757,1697862,ARGX,ARGENX SE
758,1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC."
759,1306830,CE,Celanese Corp
760,1122411,ASX,"ASE Technology Holding Co., Ltd."
761,1097864,ON,ON SEMICONDUCTOR CORP
762,720005,RJF,RAYMOND JAMES FINANCIAL INC
763,20286,CINF,CINCINNATI FINANCIAL CORP
764,1037540,BXP,BOSTON PROPERTIES INC
765,1289490,EXR,Extra Space Storage Inc.
766,1758730,TW,Tradeweb Markets Inc.
767,46619,HEI,HEICO CORP
768,877890,CTXS,CITRIX SYSTEMS INC
769,1687229,INVH,Invitation Homes Inc.
770,1449594,WHLKF,Wheelock & Co Ltd
771,49196,HBAN,HUNTINGTON BANCSHARES INC/MD
772,749251,IT,GARTNER INC
773,1280452,MPWR,MONOLITHIC POWER SYSTEMS INC
774,1438844,SZLMY,Swiss Life Holding
775,203527,VAR,VARIAN MEDICAL SYSTEMS INC
776,40729,ALLY,Ally Financial Inc.
777,728535,JBHT,HUNT J B TRANSPORT SERVICES INC
778,1015650,SKM,SK TELECOM CO LTD
779,912593,SUI,SUN COMMUNITIES INC
780,1445930,KB,KB Financial Group Inc.
781,1323404,WPM,Wheaton Precious Metals Corp.
782,98246,TIF,TIFFANY & CO
783,1722482,AVTR,"Avantor, Inc."
784,84839,ROL,ROLLINS INC
785,1444718,SYIEY,Symrise AG
786,40987,GPC,GENUINE PARTS CO
787,1281721,SGIOY,SHIONOGI & CO LTD
788,1278680,IAU,ISHARES GOLD TRUST
789,1446597,DQJCY,Don Quijote Holdings Co Ltd
790,1545772,BPY,Brookfield Property Partners L.P.
791,1690981,NNGRY,NN Group NV/ADR
792,746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC
793,1126328,PFG,PRINCIPAL FINANCIAL GROUP INC
794,1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD
795,765880,PEAK,"HEALTHPEAK PROPERTIES, INC."
796,1450681,SONVY,Sonova Holding AG / ADR
797,29989,OMC,OMNICOM GROUP INC.
798,1174922,WYNN,WYNN RESORTS LTD
799,1705696,VICI,VICI PROPERTIES INC.
800,1438845,SWGAY,Swatch Group AG\ADR
801,721371,CAH,CARDINAL HEALTH INC
802,1702780,ATUS,"Altice USA, Inc."
803,1809122,CVAC,CureVac N.V.
804,1022079,DGX,QUEST DIAGNOSTICS INC
805,811156,CMS,CMS ENERGY CORP
806,806968,WPP,WPP plc
807,1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD
808,857005,PTC,PTC INC.
809,915389,EMN,EASTMAN CHEMICAL CO
810,1783398,UWMC,UWM Holdings Corp
811,1437775,ATASY,Atlantia SpA
812,72127,NIPNF,NEC CORP
813,912595,MAA,MID AMERICA APARTMENT COMMUNITIES INC.
814,1096343,MKL,MARKEL CORP
815,1090012,DVN,DEVON ENERGY CORP/DE
816,701985,LB,"L Brands, Inc."
817,1086222,AKAM,AKAMAI TECHNOLOGIES INC
818,1065989,CKISY,CK Infrastructure Holdings Limited/ADR
819,1527249,PRDSY,Prada S.p.A./ADR
820,1475260,CVE,CENOVUS ENERGY INC.
821,18926,LUMN,"Lumen Technologies, Inc."
822,832101,IEX,IDEX CORP /DE/
823,1406234,BIP,Brookfield Infrastructure Partners L.P.
824,52988,J,JACOBS ENGINEERING GROUP INC /DE/
825,1645113,NVCR,NovoCure Ltd
826,1546066,PBA,PEMBINA PIPELINE CORP
827,1438569,GRFS,Grifols SA
828,1487533,JXHLY,"ENEOS Holdings, Inc./ADR"
829,8818,AVY,Avery Dennison Corp
830,1757898,STE,STERIS plc
831,813762,IEP,ICAHN ENTERPRISES L.P.
832,1050952,PUBGY,PUBLICIS GROUPE SA
833,947484,ACGL,ARCH CAPITAL GROUP LTD.
834,1739104,ELAN,Elanco Animal Health Inc
835,1576280,GH,"Guardant Health, Inc."
836,1783546,SBYSF,Sibanye-Stillwater Limited/ADR
837,1786909,SBSW,Sibanye Stillwater Ltd
838,800364,FUJHY,FUJI HEAVY INDUSTRIES LTD /FI
839,909037,SQM,CHEMICAL & MINING CO OF CHILE INC
840,1001474,KKPNY,KONINKLIJKE KPN N V
841,783280,DRE,DUKE REALTY CORP
842,1555574,CJEWY,Chow Tai Fook Jewellery Group Limited/ADR
843,1773383,DT,"Dynatrace, Inc."
844,1634997,AGR,"Avangrid, Inc."
845,1002047,NTAP,"NetApp, Inc."
846,6201,AAL,American Airlines Group Inc.
847,1477038,UMICY,Umicore/ADR
848,1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC."
849,31791,PKI,PERKINELMER INC
850,943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
851,842023,TECH,BIO-TECHNE Corp
852,851205,CGNX,COGNEX CORP
853,1583055,MONOY,"MonotaRO Co., Ltd./ADR"
854,1570585,LBTYA,Liberty Global plc
855,815094,ABMD,ABIOMED INC
856,1564708,NWSA,NEWS CORP
857,1041668,ZNH,CHINA SOUTHERN AIRLINES CO LTD
858,16732,CPB,CAMPBELL SOUP CO
859,1003935,NICE,NICE Ltd.
860,1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
861,1048477,BMRN,BIOMARIN PHARMACEUTICAL INC
862,1416039,RNLSY,Renault SA Unsponsored ADR Facility
863,1101302,ENTG,ENTEGRIS INC
864,1094285,TDY,TELEDYNE TECHNOLOGIES INC
865,62996,MAS,MASCO CORP /DE/
866,2809,AEM,AGNICO EAGLE MINES LTD
867,887225,KEP,KOREA ELECTRIC POWER CORP
868,863344,ALFVY,ALFA LAVAL AB /FI
869,1000694,NVAX,NOVAVAX INC
870,38777,BEN,FRANKLIN RESOURCES INC
871,1764046,CLVT,CLARIVATE Plc
872,1527636,ATHM,Autohome Inc.
873,1475011,JBAXY,Julius Baer Group Ltd.
874,1342237,MTUAY,MTU AERO ENGINES HOLDING AG
875,37785,FMC,FMC CORP
876,1609711,GDDY,GoDaddy Inc.
877,937556,MASI,MASIMO CORP
878,945841,POOL,POOL CORP
879,940821,OPHLY,ONO PHARMACEUTICAL CO LTD
880,801645,MARUY,MARUBENI CORP /FI
881,814547,FICO,FAIR ISAAC CORP
882,1564406,OSH,"Oak Street Health, Inc."
883,1444147,SZSAY,SUEZ ENVIRONNEMENT CO S.A.
884,1333986,EQH,"Equitable Holdings, Inc."
885,1704292,ZLAB,Zai Lab Ltd
886,60086,L,LOEWS CORP
887,1438930,AMIGY,Admiral Group
888,1450278,CNPAY,CNP Assurances SA / ADR
889,818479,XRAY,DENTSPLY SIRONA Inc.
890,1219601,CCK,CROWN HOLDINGS INC
891,1795589,KC,Kingsoft Cloud Holdings Ltd
892,4281,HWM,Howmet Aerospace Inc.
893,1551402,SMMYY,"Sumitomo Metal Mining Co., LTD./ADR"
894,1581671,EDNMY,Edenred/ADR
895,1112439,RANJY,RANDSTAD HOLDING NV /FI
896,1066119,VIV,TELEFONICA BRASIL S.A.
897,1159152,JHX,James Hardie Industries plc
898,75677,PKG,PACKAGING CORP OF AMERICA
899,1286681,DPZ,DOMINOS PIZZA INC
900,1446656,KIKOY,Kikkoman Corp
901,1358071,CXO,CONCHO RESOURCES INC
902,1786352,BILL,"Bill.com Holdings, Inc."
903,858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
904,79282,BRO,"BROWN & BROWN, INC."
905,1559460,YASKY,Yaskawa Electric Corp/ADR
906,851968,MHK,MOHAWK INDUSTRIES INC
907,1336920,LDOS,"Leidos Holdings, Inc."
908,1288784,SBNY,Signature Bank Corp
909,1190723,TS,TENARIS SA
910,46080,HAS,"HASBRO, INC."
911,1462456,FOSUY,Fosun International Ltd / ADR
912,1725057,CDAY,Ceridian HCM Holding Inc.
913,11544,WRB,BERKLEY W R CORP
914,922621,ERIE,ERIE INDEMNITY CO
915,1163417,DVCMY,DAVIDE CAMPARI MILANO SPA
916,74208,UDR,"UDR, Inc."
917,895419,CREE,"CREE, INC."
918,1737927,CGC,Canopy Growth Corp
919,1450280,AEOXF,Aeroports de Paris SA / ADR
920,1732845,WRK,WestRock Co
921,1348036,AVLR,"AVALARA, INC."
922,1364954,CHGG,"CHEGG, INC"
923,1001290,BAP,CREDICORP LTD
924,1444714,IKTSY,Intertek Group plc
925,949870,SAM,BOSTON BEER CO INC
926,1031308,BSY,BENTLEY SYSTEMS INC
927,1595761,WB,WEIBO Corp
928,800928,NDVLY,NEW WORLD DEVELOPMENT CO LTD /FI
929,1166003,XPO,"XPO Logistics, Inc."
930,1793294,PPD,"PPD, Inc."
931,91419,SJM,J M SMUCKER Co
932,1537547,SMFKY,Smurfit Kappa Group PLC/ADR
933,353991,NDEKY,NITTO DENKO CORP / ADR/
934,1527166,CG,Carlyle Group Inc.
935,1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
936,1002638,OTEX,OPEN TEXT CORP
937,812011,MTN,VAIL RESORTS INC
938,1179929,MOH,"MOLINA HEALTHCARE, INC."
939,1002517,NUAN,"Nuance Communications, Inc."
940,1822829,OZON,Ozon Holdings PLC
941,1287865,MPW,MEDICAL PROPERTIES TRUST INC
942,1819580,YSG,Yatsen Holding Ltd
943,1822250,WISH,ContextLogic Inc.
944,1065696,LKQ,LKQ CORP
945,1711269,EVRG,"Evergy, Inc."
946,1679273,LW,"Lamb Weston Holdings, Inc."
947,1508669,XYIGY,Xinyi Glass Holdings Limited/ADR
948,1828016,PLTK,Playtika Holding Corp.
949,912505,ENIA,ENEL AMERICAS S.A.
950,1533945,BNTGY,Brenntag AG/ADR
951,1076378,CX,CEMEX SAB DE CV
952,1439580,PSMMY,Persimmon
953,106640,WHR,WHIRLPOOL CORP /DE/
954,1453732,SIELY,Shanghai Electric Group Co Ltd / ADR
955,1439404,ZNGA,ZYNGA INC
956,1636804,RMYHY,Ramsay Health Care Limited/ADR
957,1285785,MOS,MOSAIC CO
958,1025378,WPC,W. P. Carey Inc.
959,1531384,GJNSY,Gjensidige Forsikring ASA/ADR
960,818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD
961,21175,CNA,CNA FINANCIAL CORP
962,95227,SMTOY,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/
963,1161125,BCH,BANK OF CHILE
964,1707753,ESTC,Elastic N.V.
965,822416,PHM,PULTEGROUP INC/MI/
966,1539838,FANG,"Diamondback Energy, Inc."
967,1043219,NLY,ANNALY CAPITAL MANAGEMENT INC
968,1013237,FDS,FACTSET RESEARCH SYSTEMS INC
969,352541,LNT,ALLIANT ENERGY CORP
970,1513977,COIHY,Croda International Plc/ADR
971,1411494,APO,"Apollo Global Management, Inc."
972,1627014,BKI,"Black Knight, Inc."
973,1558633,CCHGY,Coca-Cola HBC AG
974,1288847,FIVN,"Five9, Inc."
975,1533232,BEP,Brookfield Renewable Partners L.P.
976,91440,SNA,Snap-on Inc
977,1048695,FFIV,"F5 NETWORKS, INC."
978,849399,NLOK,NortonLifeLock Inc.
979,779152,JKHY,HENRY JACK & ASSOCIATES INC
980,1519751,FBHS,"Fortune Brands Home & Security, Inc."
981,1027552,BSAC,BANCO SANTANDER CHILE
982,885590,BHC,Bausch Health Companies Inc.
983,217346,TXT,TEXTRON INC
984,1116132,TPR,"TAPESTRY, INC."
985,925428,GGDVY,GUANGDONG INVESTMENT LTD /FI
986,42888,GGG,GRACO INC
987,4457,UHAL,AMERCO /NV/
988,1555207,CGASY,China Resources Gas Group Limited/ADR
989,886986,TECK,TECK RESOURCES LTD
990,825542,SMG,SCOTTS MIRACLE-GRO CO
991,1469367,RUN,Sunrun Inc.
992,1111928,IPGP,IPG PHOTONICS CORP
993,1776967,NTCO,Natura &Co Holding S.A.
994,1070750,HST,"HOST HOTELS & RESORTS, INC."
995,1050915,PWR,"QUANTA SERVICES, INC."
996,731802,ATO,ATMOS ENERGY CORP
997,915191,FRFHF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
998,908255,BWA,BORGWARNER INC
999,72331,NDSN,NORDSON CORP
1000,1331875,FNF,"Fidelity National Financial, Inc."
1001,1453930,CHEOY,Cochlear Ltd / ADR
1002,1756770,CURLF,"Curaleaf Holdings, Inc."
1003,1801661,SKLZ,Skillz Inc.
1004,59558,LNC,LINCOLN NATIONAL CORP
1005,1015820,QGEN,QIAGEN N.V.
1006,927066,DVA,DAVITA INC.
1007,1381640,MLCO,Melco Resorts & Entertainment LTD
1008,1441683,APPN,APPIAN CORP
1009,1784384,ABMRF,ABN AMRO Bank N.V./ADR
1010,1262823,WLK,WESTLAKE CHEMICAL CORP
1011,1370431,VEDL,Vedanta Ltd
1012,1161611,ACH,ALUMINUM CORP OF CHINA LTD
1013,895417,ELS,EQUITY LIFESTYLE PROPERTIES INC
1014,1144519,BG,BUNGELTD
1015,1555379,SHMAY,Shimao Group Holdings Limited/ADR
1016,730272,RGEN,REPLIGEN CORP
1017,1587200,STBFY,Suntory Beverage & Food Limited/ADR
1018,1780232,GFL,GFL Environmental Inc.
1019,1069202,LII,LENNOX INTERNATIONAL INC
1020,1158449,AAP,ADVANCE AUTO PARTS INC
1021,914208,IVZ,Invesco Ltd.
1022,1443646,BAH,Booz Allen Hamilton Holding Corp
1023,737758,TTC,TORO CO
1024,1543727,KOTMY,"Koito Manufacturing Co., Ltd./ADR"
1025,352915,UHS,UNIVERSAL HEALTH SERVICES INC
1026,1177609,FIVE,"FIVE BELOW, INC"
1027,1397911,LPLA,LPL Financial Holdings Inc.
1028,1446251,AHEXY,Adecco Group AG/ADR
1029,1130310,CNP,CENTERPOINT ENERGY INC
1030,916540,DAR,DARLING INGREDIENTS INC.
1031,1030475,CEA,CHINA EASTERN AIRLINES CORP LTD
1032,1490083,CLPXY,China Longyuan Power Group Corp Limited/ADR/
1033,51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC."
1034,1309035,IPXHY,INPEX HOLDINGS INC
1035,110621,RPM,RPM INTERNATIONAL INC/DE/
1036,1570932,ILIAY,Iliad S.A./ADR
1037,1632127,CABO,"Cable One, Inc."
1038,1513761,NCLH,Norwegian Cruise Line Holdings Ltd.
1039,1069157,EWBC,EAST WEST BANCORP INC
1040,1528651,HRGLY,Hargreaves Lansdown PLC/ADR
1041,814453,NWL,NEWELL BRANDS INC.
1042,1584509,ARMK,Aramark
1043,1374310,CBOE,"Cboe Global Markets, Inc."
1044,842162,LEA,LEAR CORP
1045,318269,JAPSY,JAPAN AIRLINES CO LTD /ADR/
1046,769218,AEG,AEGON NV
1047,1445153,EFGSY,Eiffage SA
1048,1062579,DOX,AMDOCS LTD
1049,1480134,WYNMY,Wynn Macau Limited/ADR
1050,1575965,GLPI,"Gaming & Leisure Properties, Inc."
1051,78128,WTRG,"Essential Utilities, Inc."
1052,1579241,ALLE,Allegion plc
1053,929940,AZPN,ASPEN TECHNOLOGY INC /DE/
1054,1127248,EMRAF,EMERA INC
1055,719955,WSM,WILLIAMS SONOMA INC
1056,1446702,UBSFY,Ubisoft Entertainment SA
1057,1308547,DLB,"Dolby Laboratories, Inc."
1058,1069878,TREX,TREX CO INC
1059,100826,UELMO,UNION ELECTRIC CO
1060,906345,CPT,CAMDEN PROPERTY TRUST
1061,1135951,RDY,DR REDDYS LABORATORIES LTD
1062,1324404,CF,"CF Industries Holdings, Inc."
1063,1530238,YY,JOYY Inc.
1064,1013857,PEGA,PEGASYSTEMS INC
1065,91142,AOS,SMITH A O CORP
1066,1023128,LAD,LITHIA MOTORS INC
1067,1799208,DNB,"Dun & Bradstreet Holdings, Inc."
1068,1437578,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.
1069,320335,GL,GLOBE LIFE INC.
1070,1069183,AXON,"AXON ENTERPRISE, INC."
1071,1020569,IRM,IRON MOUNTAIN INC
1072,1289419,MORN,"Morningstar, Inc."
1073,1126975,MMP,"Magellan Midstream Partners, L.P."
1074,1321732,PEN,Penumbra Inc
1075,1365135,WU,Western Union CO
1076,800840,SHCAY,SHARP CORP /FI
1077,24545,TAP,MOLSON COORS BEVERAGE CO
1078,48898,HUBB,HUBBELL INC
1079,28412,CMA,COMERICA INC /NEW/
1080,1005284,OLED,UNIVERSAL DISPLAY CORP PA
1081,1370418,SLFPY,STANDARD LIFE PLC
1082,1095073,RE,EVEREST RE GROUP LTD
1083,1436673,WILYY,Demant AS/ADR
1084,1336917,UA,"Under Armour, Inc."
1085,39911,GPS,GAP INC
1086,910606,REG,REGENCY CENTERS CORP
1087,1703057,ABCL,AbCellera Biologics Inc.
1088,94845,LEVI,LEVI STRAUSS & CO
1089,1477294,ST,Sensata Technologies Holding plc
1090,77360,PNR,PENTAIR plc
1091,910631,KOF,COCA COLA FEMSA SAB DE CV
1092,1591698,PCTY,Paylocity Holding Corp
1093,1783317,MCFE,McAfee Corp.
1094,1576263,MRTX,"Mirati Therapeutics, Inc."
1095,732834,CLR,"CONTINENTAL RESOURCES, INC"
1096,1309108,WEX,WEX Inc.
1097,1743881,BBIO,"BridgeBio Pharma, Inc."
1098,1042046,AFG,AMERICAN FINANCIAL GROUP INC
1099,1437041,LNEGY,Lundin Petroleum AB
1100,880266,AGCO,AGCO CORP /DE
1101,1013871,NRG,"NRG ENERGY, INC."
1102,1436786,OUKPY,Outotec OYJ
1103,1206571,IAUGY,INSURANCE AUSTRALIA GROUP LTD
1104,1022671,STLD,STEEL DYNAMICS INC
1105,1212545,WAL,WESTERN ALLIANCE BANCORPORATION
1106,1577526,AI,"C3.ai, Inc."
1107,1604821,NTRA,"Natera, Inc."
1108,1562401,AMH,American Homes 4 Rent
1109,1528849,RH,RH
1110,36966,FHN,FIRST HORIZON CORP
1111,1823239,MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC."
1112,1613859,PRAH,"PRA Health Sciences, Inc."
1113,105016,WSO,WATSCO INC
1114,1379481,MDIBY,Mediobanca - Banca di Credito Finanziario SpA
1115,1656936,MGP,MGM Growth Properties LLC
1116,1507079,FND,"Floor & Decor Holdings, Inc."
1117,1467623,DBX,"DROPBOX, INC."
1118,1037976,JLL,JONES LANG LASALLE INC
1119,1174169,AQN,ALGONQUIN POWER & UTILITIES CORP.
1120,1109354,BRKR,BRUKER CORP
1121,1450206,ASEKY,"Aisin Seiki Co., Ltd./ADR"
1122,1527469,ATH,Athene Holding Ltd
1123,1668501,KSRYY,Kose Corporation/ADR
1124,1060955,ICLR,ICON PLC
1125,932872,SJR,SHAW COMMUNICATIONS INC
1126,201533,CMS-PB,CONSUMERS ENERGY CO
1127,1090425,LAMR,LAMAR ADVERTISING CO/NEW
1128,1528396,GWRE,"Guidewire Software, Inc."
1129,101778,MRO,MARATHON OIL CORP
1130,1232524,JAZZ,Jazz Pharmaceuticals plc
1131,1398879,CCOZY,CHINA COAL ENERGY CO LTD
1132,885639,KSS,KOHLS Corp
1133,910521,DECK,DECKERS OUTDOOR CORP
1134,1439124,EBR,BRAZILIAN ELECTRIC POWER CO
1135,20212,CHDN,Churchill Downs Inc
1136,1442653,ROHCY,"ROHM Co., Ltd."
1137,1507385,VER,"VEREIT, Inc."
1138,1674416,CRSP,CRISPR Therapeutics AG
1139,769520,MIDD,MIDDLEBY CORP
1140,1811074,TPL,Texas Pacific Land Corp
1141,1037038,RL,RALPH LAUREN CORP
1142,775368,Y,ALLEGHANY CORP /DE
1143,866374,FLEX,FLEX LTD.
